id,community,label
37877574,TPROGER,user
38168751,TPROGER,user
38651039,TPROGER,user
38935657,TPROGER,user
41544892,TPROGER,user
42055989,TPROGER,user
43503923,TPROGER,user
45246217,TPROGER,user
46045310,TPROGER,user
47114990,TPROGER,user
49893960,TPROGER,user
50751756,TPROGER,user
51287373,TPROGER,user
54139049,TPROGER,user
56311079,TPROGER,user
56587944,TPROGER,user
57029858,TPROGER,user
63594201,TPROGER,user
65314744,TPROGER,user
66434454,TPROGER,user
67416539,TPROGER,user
68727254,TPROGER,user
68945966,TPROGER,user
70026582,TPROGER,user
74204010,TPROGER,user
75745224,TPROGER,user
76533778,TPROGER,user
79817358,TPROGER,user
81876161,TPROGER,user
82164184,TPROGER,user
85972369,TPROGER,user
89382372,TPROGER,user
90978547,TPROGER,user
92745365,TPROGER,user
93050410,TPROGER,user
96041892,TPROGER,user
96386436,TPROGER,user
96422054,TPROGER,user
100401133,TPROGER,user
101592868,TPROGER,user
102274394,TPROGER,user
102898859,TPROGER,user
104749257,TPROGER,user
106832352,TPROGER,user
113541372,TPROGER,user
115100367,TPROGER,user
115883071,TPROGER,user
121316875,TPROGER,user
124038854,TPROGER,user
128314285,TPROGER,user
132141037,TPROGER,user
133310692,TPROGER,user
134134937,TPROGER,user
138906779,TPROGER,user
139842428,TPROGER,user
151937599,TPROGER,user
153198290,TPROGER,user
156645692,TPROGER,user
156720926,TPROGER,user
157244568,TPROGER,user
159589658,TPROGER,user
162348440,TPROGER,user
162407688,TPROGER,user
163931991,TPROGER,user
167852886,TPROGER,user
168517077,TPROGER,user
168545342,TPROGER,user
168708340,TPROGER,user
172782662,TPROGER,user
174977224,TPROGER,user
179029077,TPROGER,user
179442569,TPROGER,user
182599668,TPROGER,user
183262994,TPROGER,user
184200608,TPROGER,user
184227986,TPROGER,user
184368971,TPROGER,user
185757388,TPROGER,user
186059355,TPROGER,user
189076056,TPROGER,user
196411660,TPROGER,user
196626911,TPROGER,user
200469280,TPROGER,user
201291607,TPROGER,user
205431409,TPROGER,user
209555639,TPROGER,user
211735666,TPROGER,user
212242555,TPROGER,user
212504428,TPROGER,user
214958682,TPROGER,user
215240316,TPROGER,user
222661568,TPROGER,user
225972964,TPROGER,user
226926315,TPROGER,user
227714909,TPROGER,user
230815505,TPROGER,user
244728459,TPROGER,user
248798935,TPROGER,user
249128452,TPROGER,user
249413258,TPROGER,user
250891496,TPROGER,user
254215327,TPROGER,user
254895221,TPROGER,user
262910190,TPROGER,user
265103177,TPROGER,user
269975476,TPROGER,user
271263245,TPROGER,user
273216487,TPROGER,user
278349593,TPROGER,user
282266767,TPROGER,user
290293987,TPROGER,user
295934815,TPROGER,user
298272449,TPROGER,user
299980943,TPROGER,user
305347488,TPROGER,user
306162869,TPROGER,user
306714708,TPROGER,user
319267037,TPROGER,user
322102082,TPROGER,user
323295418,TPROGER,user
328988893,TPROGER,user
330570538,TPROGER,user
337350554,TPROGER,user
339332760,TPROGER,user
357147897,TPROGER,user
363185725,TPROGER,user
365208111,TPROGER,user
372343674,TPROGER,user
382863816,TPROGER,user
385533255,TPROGER,user
389288338,TPROGER,user
389969265,TPROGER,user
395226951,TPROGER,user
395650589,TPROGER,user
404865663,TPROGER,user
407914038,TPROGER,user
418116217,TPROGER,user
421674222,TPROGER,user
432240239,TPROGER,user
432907828,TPROGER,user
453543309,TPROGER,user
455843421,TPROGER,user
458130821,TPROGER,user
458241114,TPROGER,user
461697914,TPROGER,user
481138281,TPROGER,user
485544540,TPROGER,user
487701063,TPROGER,user
488481148,TPROGER,user
503387217,TPROGER,user
518064680,TPROGER,user
522083377,TPROGER,user
523039400,TPROGER,user
523749081,TPROGER,user
538343933,TPROGER,user
541309890,TPROGER,user
544201823,TPROGER,user
557459349,TPROGER,user
560667001,TPROGER,user
572260755,TPROGER,user
574149445,TPROGER,user
576122638,TPROGER,user
579486341,TPROGER,user
589283204,TPROGER,user
589769552,TPROGER,user
590979157,TPROGER,user
591131107,TPROGER,user
591241810,TPROGER,user
591361078,TPROGER,user
591505720,TPROGER,user
503814359,LENTACH,user
99788665,LENTACH,user
190451564,LENTACH,user
282513742,LENTACH,user
137259304,LENTACH,user
437785847,LENTACH,user
85709,LENTACH,user
126166664,LENTACH,user
397666816,LENTACH,user
226816717,LENTACH,user
132414106,LENTACH,user
26221229,LENTACH,user
143319664,LENTACH,user
14036917,LENTACH,user
60505043,LENTACH,user
73586058,LENTACH,user
270529284,LENTACH,user
276435549,LENTACH,user
34604504,LENTACH,user
3354715,LENTACH,user
20015097,LENTACH,user
107717106,LENTACH,user
135247874,LENTACH,user
192911451,LENTACH,user
15300217,LENTACH,user
8190833,LENTACH,user
321947299,LENTACH,user
291260242,LENTACH,user
1588518,LENTACH,user
12481253,LENTACH,user
312365237,LENTACH,user
342304938,LENTACH,user
80689384,LENTACH,user
291136401,LENTACH,user
328253263,LENTACH,user
84308293,LENTACH,user
201203831,LENTACH,user
405388712,LENTACH,user
82114900,LENTACH,user
496268469,LENTACH,user
239652621,LENTACH,user
84331259,LENTACH,user
552330,LENTACH,user
136872143,LENTACH,user
92166020,LENTACH,user
139562659,LENTACH,user
547058297,LENTACH,user
195969589,LENTACH,user
320706326,LENTACH,user
48523930,LENTACH,user
233089451,LENTACH,user
1997591,LENTACH,user
487843087,LENTACH,user
8586886,LENTACH,user
141334878,LENTACH,user
76973369,LENTACH,user
152102569,LENTACH,user
162904051,LENTACH,user
78902967,LENTACH,user
214987831,LENTACH,user
246840210,LENTACH,user
20708992,LENTACH,user
119394889,LENTACH,user
192031994,LENTACH,user
101454987,LENTACH,user
557478294,LENTACH,user
264408424,LENTACH,user
318254192,LENTACH,user
4442212,LENTACH,user
484896167,LENTACH,user
38608630,LENTACH,user
127723782,LENTACH,user
36267386,LENTACH,user
137018061,LENTACH,user
1025502,LENTACH,user
495579439,LENTACH,user
93497803,LENTACH,user
37252019,LENTACH,user
26451908,LENTACH,user
91750993,LENTACH,user
291235228,LENTACH,user
4350590,LENTACH,user
87243182,LENTACH,user
575188544,LENTACH,user
37032714,LENTACH,user
6093346,LENTACH,user
84537065,LENTACH,user
171559083,LENTACH,user
163598598,LENTACH,user
12780975,LENTACH,user
18007246,LENTACH,user
208249139,LENTACH,user
114475105,LENTACH,user
248147837,LENTACH,user
108205336,LENTACH,user
12802561,LENTACH,user
13343055,LENTACH,user
1216459,LENTACH,user
187502707,LENTACH,user
550526928,LENTACH,user
213168452,LENTACH,user
169947778,LENTACH,user
15647930,LENTACH,user
102959471,LENTACH,user
190432,LENTACH,user
54073818,LENTACH,user
4644887,LENTACH,user
332154166,LENTACH,user
389633178,LENTACH,user
78217246,LENTACH,user
8110479,LENTACH,user
207821982,LENTACH,user
184374466,LENTACH,user
16405460,LENTACH,user
12540894,LENTACH,user
100015387,LENTACH,user
252522832,LENTACH,user
31518359,LENTACH,user
113186439,LENTACH,user
254337946,LENTACH,user
119221632,LENTACH,user
194026911,LENTACH,user
477859715,LENTACH,user
412136557,LENTACH,user
171913373,LENTACH,user
186795543,LENTACH,user
136191490,LENTACH,user
520731452,LENTACH,user
572247159,LENTACH,user
146352901,LENTACH,user
223689334,LENTACH,user
49813439,LENTACH,user
569960331,LENTACH,user
159707330,LENTACH,user
131839958,LENTACH,user
5081950,LENTACH,user
2478233,LENTACH,user
235205307,LENTACH,user
72531910,LENTACH,user
4887860,LENTACH,user
266318599,LENTACH,user
111163775,LENTACH,user
216444837,LENTACH,user
142221780,LENTACH,user
24625187,LENTACH,user
185262360,LENTACH,user
37252123,LENTACH,user
36736056,LENTACH,user
10413997,LENTACH,user
118815860,LENTACH,user
192117949,LENTACH,user
254528812,LENTACH,user
467228298,LENTACH,user
9843729,LENTACH,user
258149343,LENTACH,user
64775302,LENTACH,user
133198075,LENTACH,user
4115242,LENTACH,user
37720498,LENTACH,user
215670467,LENTACH,user
2472305,LENTACH,user
498842301,LENTACH,user
156618709,LENTACH,user
126686708,LENTACH,user
51632164,LENTACH,user
224730450,LENTACH,user
23800128,LENTACH,user
11595584,LENTACH,user
284494731,LENTACH,user
117252029,LENTACH,user
252900203,LENTACH,user
453577882,LENTACH,user
309580391,LENTACH,user
175368616,LENTACH,user
956331,LENTACH,user
3494840,LENTACH,user
230568948,LENTACH,user
397495167,LENTACH,user
186176097,LENTACH,user
390779005,LENTACH,user
273324471,LENTACH,user
277398777,LENTACH,user
355417887,LENTACH,user
7337314,LENTACH,user
2966570,LENTACH,user
336930030,LENTACH,user
6094135,LENTACH,user
57473382,LENTACH,user
60451140,LENTACH,user
565198415,LENTACH,user
50196080,LENTACH,user
92574241,LENTACH,user
222883455,LENTACH,user
128319856,LENTACH,user
45613142,LENTACH,user
133605678,LENTACH,user
170355921,LENTACH,user
6690332,LENTACH,user
229425948,LENTACH,user
329939042,LENTACH,user
188036165,LENTACH,user
89383,LENTACH,user
243864911,LENTACH,user
31096719,LENTACH,user
42055989,LENTACH,user
419154435,LENTACH,user
81167717,LENTACH,user
66210960,LENTACH,user
146829944,LENTACH,user
309314391,LENTACH,user
84269725,LENTACH,user
212885559,LENTACH,user
150839283,LENTACH,user
577753934,LENTACH,user
220426369,LENTACH,user
9721355,LENTACH,user
327702964,LENTACH,user
24104555,LENTACH,user
147539558,LENTACH,user
380863411,LENTACH,user
319393851,LENTACH,user
303879989,LENTACH,user
56045567,LENTACH,user
129404873,LENTACH,user
531752507,LENTACH,user
44930726,LENTACH,user
4371442,LENTACH,user
2285732,LENTACH,user
299719738,LENTACH,user
218751861,LENTACH,user
19200085,LENTACH,user
291947381,LENTACH,user
196956251,LENTACH,user
64356292,LENTACH,user
629235,LENTACH,user
474152320,LENTACH,user
251829475,LENTACH,user
368781828,LENTACH,user
219529804,LENTACH,user
566815096,LENTACH,user
37912204,LENTACH,user
170580551,LENTACH,user
824457,LENTACH,user
228744675,LENTACH,user
357677891,LENTACH,user
7303197,LENTACH,user
204332453,LENTACH,user
146429784,LENTACH,user
12541590,LENTACH,user
5249844,LENTACH,user
10778026,LENTACH,user
204326615,LENTACH,user
174397125,LENTACH,user
74207570,LENTACH,user
19525101,LENTACH,user
28487007,LENTACH,user
90063994,LENTACH,user
4343941,LENTACH,user
156402618,LENTACH,user
106058722,LENTACH,user
501070931,LENTACH,user
222322387,LENTACH,user
322738536,LENTACH,user
132813586,LENTACH,user
405801515,LENTACH,user
675315,LENTACH,user
59095777,LENTACH,user
165827878,LENTACH,user
238824474,LENTACH,user
334496623,LENTACH,user
190053539,LENTACH,user
191118803,LENTACH,user
139943909,LENTACH,user
29262325,LENTACH,user
195713244,LENTACH,user
73965375,LENTACH,user
147494273,LENTACH,user
96199116,LENTACH,user
157304737,LENTACH,user
75638488,LENTACH,user
199888637,LENTACH,user
50059132,LENTACH,user
133914053,LENTACH,user
47045486,LENTACH,user
534175059,LENTACH,user
28957577,LENTACH,user
140686138,LENTACH,user
353692166,LENTACH,user
398413442,LENTACH,user
99859695,LENTACH,user
97026142,LENTACH,user
68792012,LENTACH,user
121306005,LENTACH,user
71563852,LENTACH,user
12555154,LENTACH,user
545625186,LENTACH,user
103047079,LENTACH,user
66420983,LENTACH,user
494603916,LENTACH,user
72692,LENTACH,user
56836278,LENTACH,user
313248827,LENTACH,user
475844628,LENTACH,user
233456931,LENTACH,user
293508799,LENTACH,user
270406882,LENTACH,user
225883908,LENTACH,user
23889587,LENTACH,user
184710471,LENTACH,user
135626035,LENTACH,user
10300483,LENTACH,user
7708585,LENTACH,user
145236325,LENTACH,user
70699144,LENTACH,user
59313568,LENTACH,user
325289965,LENTACH,user
336847527,LENTACH,user
1755846,LENTACH,user
394999606,LENTACH,user
63242764,LENTACH,user
4141924,LENTACH,user
387943249,LENTACH,user
11734366,LENTACH,user
150714202,LENTACH,user
152344325,LENTACH,user
584289214,LENTACH,user
172229025,LENTACH,user
214088945,LENTACH,user
449826415,LENTACH,user
192487267,LENTACH,user
203903167,LENTACH,user
11457487,LENTACH,user
118710524,LENTACH,user
56732207,LENTACH,user
568922096,LENTACH,user
106544561,LENTACH,user
58578521,LENTACH,user
51132241,LENTACH,user
168939395,LENTACH,user
359969411,LENTACH,user
34510373,LENTACH,user
188314788,LENTACH,user
24933146,LENTACH,user
198331590,LENTACH,user
33254503,LENTACH,user
140742770,LENTACH,user
404770831,LENTACH,user
263725356,LENTACH,user
253621578,LENTACH,user
278972621,LENTACH,user
66595981,LENTACH,user
50460706,LENTACH,user
560853,LENTACH,user
154432657,LENTACH,user
392062434,LENTACH,user
164477909,LENTACH,user
3397744,LENTACH,user
113687360,LENTACH,user
111588069,LENTACH,user
134292713,LENTACH,user
101939623,LENTACH,user
5492372,LENTACH,user
148392317,LENTACH,user
2769709,LENTACH,user
471752850,LENTACH,user
387073845,LENTACH,user
166668697,LENTACH,user
518685724,LENTACH,user
138282327,LENTACH,user
196136311,LENTACH,user
30777332,LENTACH,user
551845629,LENTACH,user
548638674,LENTACH,user
25474510,LENTACH,user
10211868,LENTACH,user
108783887,LENTACH,user
17936373,LENTACH,user
5979294,LENTACH,user
139357965,LENTACH,user
435785294,LENTACH,user
26958102,LENTACH,user
337317347,LENTACH,user
136957157,LENTACH,user
21331835,LENTACH,user
6678268,LENTACH,user
52193456,LENTACH,user
4081157,LENTACH,user
146872544,LENTACH,user
8914365,LENTACH,user
52233882,LENTACH,user
333309637,LENTACH,user
3990607,LENTACH,user
12877354,LENTACH,user
261190143,LENTACH,user
80768787,LENTACH,user
178726966,LENTACH,user
155840512,LENTACH,user
10694368,LENTACH,user
11692298,LENTACH,user
11853285,LENTACH,user
1866174,LENTACH,user
191606256,LENTACH,user
52936858,LENTACH,user
391502153,LENTACH,user
545324452,LENTACH,user
111192406,LENTACH,user
170543942,LENTACH,user
132856054,LENTACH,user
302998557,LENTACH,user
301040285,LENTACH,user
167530912,LENTACH,user
218954168,LENTACH,user
19134839,LENTACH,user
326230093,LENTACH,user
289903808,LENTACH,user
260158013,LENTACH,user
51669852,LENTACH,user
189188576,LENTACH,user
68788768,LENTACH,user
365988341,LENTACH,user
93949057,RANDOM,user
23275442,RANDOM,user
415970102,RANDOM,user
318102393,RANDOM,user
363151258,RANDOM,user
541751504,RANDOM,user
2158409,RANDOM,user
101118790,RANDOM,user
508064808,RANDOM,user
78544267,RANDOM,user
614707368,RANDOM,user
257008587,RANDOM,user
27121395,RANDOM,user
651220441,RANDOM,user
337881340,RANDOM,user
581430625,RANDOM,user
163496223,RANDOM,user
119185621,RANDOM,user
167674510,RANDOM,user
337020887,RANDOM,user
71638668,RANDOM,user
406010649,RANDOM,user
590219856,RANDOM,user
66847988,RANDOM,user
207836903,RANDOM,user
604391445,RANDOM,user
167718587,RANDOM,user
475118331,RANDOM,user
68200211,RANDOM,user
192502671,RANDOM,user
463024643,RANDOM,user
102779709,RANDOM,user
444348489,RANDOM,user
225076759,RANDOM,user
443877449,RANDOM,user
142026806,RANDOM,user
232400356,RANDOM,user
354079659,RANDOM,user
287934649,RANDOM,user
31320649,RANDOM,user
613204766,RANDOM,user
588876019,RANDOM,user
174539617,RANDOM,user
449751625,RANDOM,user
572056194,RANDOM,user
111465469,RANDOM,user
502667764,RANDOM,user
55780701,RANDOM,user
112978582,RANDOM,user
100926136,RANDOM,user
551288547,RANDOM,user
162949585,RANDOM,user
405767238,RANDOM,user
501084769,RANDOM,user
299146109,RANDOM,user
239040508,RANDOM,user
28348840,RANDOM,user
137571726,RANDOM,user
459015723,RANDOM,user
473637277,RANDOM,user
57243969,RANDOM,user
532404321,RANDOM,user
640598339,RANDOM,user
367219689,RANDOM,user
488144057,RANDOM,user
96120226,RANDOM,user
17050960,RANDOM,user
511624653,RANDOM,user
230106371,RANDOM,user
159082800,RANDOM,user
612661591,RANDOM,user
496385745,RANDOM,user
203364124,RANDOM,user
377597779,RANDOM,user
379934781,RANDOM,user
589224647,RANDOM,user
334994993,RANDOM,user
124503906,RANDOM,user
570642198,RANDOM,user
373735280,RANDOM,user
508636748,RANDOM,user
331035062,RANDOM,user
606783661,RANDOM,user
373727841,RANDOM,user
518425193,RANDOM,user
45792521,RANDOM,user
127048372,RANDOM,user
285488103,RANDOM,user
416253695,RANDOM,user
507116098,RANDOM,user
182306838,RANDOM,user
519429173,RANDOM,user
237706051,RANDOM,user
301702325,RANDOM,user
569390578,RANDOM,user
267672344,RANDOM,user
203944110,RANDOM,user
454354644,RANDOM,user
36761628,RANDOM,user
643203334,RANDOM,user
226883677,RANDOM,user
340544534,RANDOM,user
631486197,RANDOM,user
564171369,RANDOM,user
550048837,RANDOM,user
567261954,RANDOM,user
378343667,RANDOM,user
370876024,RANDOM,user
308523856,RANDOM,user
392541629,RANDOM,user
647303439,RANDOM,user
102714295,RANDOM,user
382405616,RANDOM,user
573998864,RANDOM,user
24527863,RANDOM,user
231035605,RANDOM,user
227901763,RANDOM,user
415105777,RANDOM,user
185372259,RANDOM,user
302238536,RANDOM,user
652108775,RANDOM,user
480554198,RANDOM,user
346646970,RANDOM,user
53819870,RANDOM,user
333620179,RANDOM,user
601273921,RANDOM,user
586044917,RANDOM,user
166575104,RANDOM,user
482195886,RANDOM,user
123352754,RANDOM,user
202312765,RANDOM,user
653709223,RANDOM,user
428794023,RANDOM,user
474637676,RANDOM,user
480332134,RANDOM,user
287700227,RANDOM,user
632741044,RANDOM,user
3474391,RANDOM,user
466667976,RANDOM,user
454042038,RANDOM,user
30188443,RANDOM,user
594194832,RANDOM,user
466529435,RANDOM,user
348483728,RANDOM,user
517970781,RANDOM,user
389770220,RANDOM,user
449268986,RANDOM,user
96028004,RANDOM,user
182556505,RANDOM,user
516262462,RANDOM,user
370718081,RANDOM,user
269528864,RANDOM,user
390478740,RANDOM,user
246893769,RANDOM,user
120447283,RANDOM,user
219914672,RANDOM,user
135325180,RANDOM,user
569531514,RANDOM,user
394806360,RANDOM,user
551383231,RANDOM,user
306379537,RANDOM,user
396140358,RANDOM,user
144259312,RANDOM,user
343489808,RANDOM,user
228537778,RANDOM,user
465516027,RANDOM,user
330211587,RANDOM,user
164974029,RANDOM,user
205916453,RANDOM,user
435394568,RANDOM,user
597711649,RANDOM,user
501028249,RANDOM,user
318304152,RANDOM,user
599484891,RANDOM,user
350162668,RANDOM,user
380435703,RANDOM,user
247875419,RANDOM,user
190928573,RANDOM,user
2983082,RANDOM,user
140666852,RANDOM,user
539255367,RANDOM,user
296083530,RANDOM,user
580952790,RANDOM,user
208581243,RANDOM,user
164292706,RANDOM,user
19411806,RANDOM,user
324524280,RANDOM,user
264246008,RANDOM,user
618556313,RANDOM,user
273703234,RANDOM,user
580051521,RANDOM,user
405547797,RANDOM,user
599610284,RANDOM,user
506627998,RANDOM,user
29830967,RANDOM,user
487409417,RANDOM,user
231689166,RANDOM,user
353752220,RANDOM,user
601911303,RANDOM,user
560980186,RANDOM,user
346196287,RANDOM,user
442964893,RANDOM,user
391130698,RANDOM,user
300872589,RANDOM,user
311550139,RANDOM,user
33434316,RANDOM,user
425071827,RANDOM,user
374209358,RANDOM,user
635773656,RANDOM,user
212231863,RANDOM,user
252301807,RANDOM,user
133379997,RANDOM,user
82201875,RANDOM,user
393580626,RANDOM,user
503821686,RANDOM,user
580569574,RANDOM,user
195249861,RANDOM,user
65620606,RANDOM,user
103477856,RANDOM,user
302849288,RANDOM,user
587417944,RANDOM,user
286322189,RANDOM,user
19201951,RANDOM,user
199929224,RANDOM,user
619526200,RANDOM,user
120988372,RANDOM,user
26165178,RANDOM,user
618674640,RANDOM,user
468986930,RANDOM,user
487221685,RANDOM,user
70252050,RANDOM,user
241273628,RANDOM,user
119460771,RANDOM,user
578423370,RANDOM,user
419211039,RANDOM,user
232498981,RANDOM,user
561618091,RANDOM,user
251499666,RANDOM,user
532822176,RANDOM,user
422162099,RANDOM,user
397997122,RANDOM,user
477304360,RANDOM,user
534529242,RANDOM,user
54937194,RANDOM,user
236739864,RANDOM,user
304833983,RANDOM,user
614778995,RANDOM,user
608261454,RANDOM,user
121540478,RANDOM,user
83638647,RANDOM,user
613909422,RANDOM,user
595296111,RANDOM,user
434024166,RANDOM,user
293914807,RANDOM,user
71450539,RANDOM,user
392805478,RANDOM,user
154727445,RANDOM,user
288660197,RANDOM,user
431916326,RANDOM,user
393441614,RANDOM,user
349282855,RANDOM,user
300794214,RANDOM,user
317286978,RANDOM,user
360389133,RANDOM,user
479279637,RANDOM,user
177937905,RANDOM,user
369271689,RANDOM,user
40117134,RANDOM,user
193735458,RANDOM,user
41237416,RANDOM,user
348558972,RANDOM,user
95870616,RANDOM,user
453878633,RANDOM,user
452476439,RANDOM,user
433153087,RANDOM,user
258124954,RANDOM,user
524291359,RANDOM,user
320838399,RANDOM,user
394006246,RANDOM,user
259197962,RANDOM,user
393189123,RANDOM,user
497393244,RANDOM,user
526415571,RANDOM,user
395431019,RANDOM,user
236086667,RANDOM,user
86121729,RANDOM,user
16404727,RANDOM,user
372217403,RANDOM,user
667945034,RANDOM,user
379781771,RANDOM,user
656002050,RANDOM,user
380495350,RANDOM,user
315697331,RANDOM,user
639940853,RANDOM,user
29154976,RANDOM,user
382308926,RANDOM,user
385469313,RANDOM,user
620147990,RANDOM,user
202517578,RANDOM,user
211961312,RANDOM,user
436857707,RANDOM,user
442171790,RANDOM,user
655851781,RANDOM,user
208274573,RANDOM,user
236970837,RANDOM,user
229986045,RANDOM,user
368363016,RANDOM,user
572317576,RANDOM,user
483058402,RANDOM,user
74266714,RANDOM,user
571749852,RANDOM,user
354538067,RANDOM,user
647989839,RANDOM,user
605852999,RANDOM,user
333805234,RANDOM,user
240394086,RANDOM,user
159599271,RANDOM,user
237051014,RANDOM,user
557051991,RANDOM,user
420280696,RANDOM,user
358508414,RANDOM,user
615917218,RANDOM,user
272612799,RANDOM,user
229010491,RANDOM,user
320288017,RANDOM,user
613339868,RANDOM,user
94497105,RANDOM,user
191646830,RANDOM,user
328627465,RANDOM,user
574154764,RANDOM,user
447370230,RANDOM,user
359495964,RANDOM,user
415713195,RANDOM,user
105396963,RANDOM,user
311074329,RANDOM,user
228442470,RANDOM,user
326332236,RANDOM,user
519543631,RANDOM,user
431644199,RANDOM,user
354859038,RANDOM,user
136027600,RANDOM,user
618344992,RANDOM,user
513754154,RANDOM,user
429628973,RANDOM,user
469673157,RANDOM,user
464386419,RANDOM,user
113600721,RANDOM,user
137955893,RANDOM,user
298566232,RANDOM,user
162260311,RANDOM,user
658965267,RANDOM,user
535757202,RANDOM,user
477218696,RANDOM,user
397019595,RANDOM,user
498992325,RANDOM,user
629793897,RANDOM,user
182377521,RANDOM,user
237347611,RANDOM,user
187562254,RANDOM,user
261469479,RANDOM,user
388111440,RANDOM,user
84229740,RANDOM,user
599021027,RANDOM,user
372853394,RANDOM,user
239992783,RANDOM,user
23304575,RANDOM,user
548319451,RANDOM,user
352493964,RANDOM,user
208403199,RANDOM,user
416979253,RANDOM,user
400425203,RANDOM,user
590998260,RANDOM,user
606469867,RANDOM,user
464606628,RANDOM,user
305184173,RANDOM,user
78447468,RANDOM,user
323975441,RANDOM,user
183628398,RANDOM,user
656156781,RANDOM,user
506639821,RANDOM,user
456083904,RANDOM,user
47926560,RANDOM,user
173308803,RANDOM,user
588712839,RANDOM,user
87766380,RANDOM,user
580221160,RANDOM,user
396658854,RANDOM,user
287361615,RANDOM,user
392977957,RANDOM,user
248037751,RANDOM,user
412977999,RANDOM,user
487348162,RANDOM,user
205588062,RANDOM,user
289017588,RANDOM,user
343098411,RANDOM,user
451274463,RANDOM,user
523745644,RANDOM,user
99925084,RANDOM,user
28668171,RANDOM,user
650874859,RANDOM,user
630502853,RANDOM,user
498193838,RANDOM,user
70964120,RANDOM,user
623316706,RANDOM,user
83956627,RANDOM,user
538301948,RANDOM,user
619690276,RANDOM,user
98669713,RANDOM,user
198272462,RANDOM,user
400998889,RANDOM,user
356213157,RANDOM,user
531738123,RANDOM,user
527755268,RANDOM,user
355965442,RANDOM,user
80863747,RANDOM,user
326190992,RANDOM,user
405049033,RANDOM,user
650165153,RANDOM,user
232427088,RANDOM,user
528873146,RANDOM,user
573121646,RANDOM,user
57837188,RANDOM,user
83938292,RANDOM,user
6089214,RANDOM,user
507922496,RANDOM,user
42699152,RANDOM,user
481990625,RANDOM,user
261480784,RANDOM,user
449176663,RANDOM,user
328015077,RANDOM,user
568004375,RANDOM,user
204605057,RANDOM,user
341838226,RANDOM,user
86218912,RANDOM,user
548843638,RANDOM,user
403703128,RANDOM,user
639187353,RANDOM,user
274243301,RANDOM,user
100404362,RANDOM,user
343319331,RANDOM,user
371581584,RANDOM,user
455015970,RANDOM,user
650179934,RANDOM,user
503140668,RANDOM,user
394908397,RANDOM,user
639923690,RANDOM,user
632683257,RANDOM,user
7733693,RANDOM,user
111648402,RANDOM,user
437543123,RANDOM,user
404984360,RANDOM,user
185941276,RANDOM,user
642300525,RANDOM,user
360711868,RANDOM,user
138952980,RANDOM,user
157972870,RANDOM,user
407460598,RANDOM,user
560537897,RANDOM,user
104475419,RANDOM,user
623366029,RANDOM,user
138108195,RANDOM,user
404839723,RANDOM,user
313872881,RANDOM,user
152398313,RANDOM,user
526744337,RANDOM,user
95828312,RANDOM,user
518762728,RANDOM,user
533709321,RANDOM,user
540319656,RANDOM,user
224233783,RANDOM,user
579008546,RANDOM,user
636797309,RANDOM,user
463357423,RANDOM,user
384142789,RANDOM,user
617919134,RANDOM,user
633685749,RANDOM,user
127365262,RANDOM,user
58238567,RANDOM,user
526973595,RANDOM,user
111737675,RANDOM,user
338888470,RANDOM,user
176465465,RANDOM,user
295746067,RANDOM,user
483892408,RANDOM,user
65283479,RANDOM,user
315103688,RANDOM,user
443423730,RANDOM,user
603128475,RANDOM,user
223164647,RANDOM,user
317502081,RANDOM,user
61720841,RANDOM,user
153386398,RANDOM,user
327481532,RANDOM,user
245897439,RANDOM,user
331567272,RANDOM,user
512120690,RANDOM,user
528261999,RANDOM,user
472944412,RANDOM,user
76959972,RANDOM,user
144627506,RANDOM,user
603424913,RANDOM,user
157920016,RANDOM,user
661950208,RANDOM,user
238528222,RANDOM,user
290337037,RANDOM,user
51604174,RANDOM,user
289607079,RANDOM,user
514079163,RANDOM,user
287763881,RANDOM,user
70485870,RANDOM,user
591376286,RANDOM,user
318595098,RANDOM,user
205974823,RANDOM,user
176583837,RANDOM,user
139510901,RANDOM,user
327383440,RANDOM,user
326452438,RANDOM,user
656089493,RANDOM,user
305540648,RANDOM,user
51184084,RANDOM,user
621802045,RANDOM,user
132755728,RANDOM,user
6465233,RANDOM,user
338408293,RANDOM,user
499739254,RANDOM,user
279370317,RANDOM,user
261360692,RANDOM,user
506376184,RANDOM,user
157502425,RANDOM,user
446548575,RANDOM,user
492181657,RANDOM,user
551672780,RANDOM,user
110108004,RANDOM,user
453414499,RANDOM,user
29786415,RANDOM,user
15186749,RANDOM,user
435019905,RANDOM,user
12051466,RANDOM,user
276259790,RANDOM,user
371300423,RANDOM,user
72651441,RANDOM,user
130944034,RANDOM,user
106143711,RANDOM,user
83084018,RANDOM,user
320041683,RANDOM,user
305789565,RANDOM,user
1513358,RANDOM,user
644570224,RANDOM,user
29351910,RANDOM,user
643541429,RANDOM,user
8168342,RANDOM,user
461138536,RANDOM,user
419360204,RANDOM,user
474481312,RANDOM,user
474932864,RANDOM,user
443289551,RANDOM,user
532969650,RANDOM,user
600582162,RANDOM,user
477774133,RANDOM,user
535530993,RANDOM,user
570767410,RANDOM,user
637205662,RANDOM,user
152585831,RANDOM,user
387946927,RANDOM,user
96040629,RANDOM,user
196913325,RANDOM,user
107008338,RANDOM,user
635199470,RANDOM,user
292329423,RANDOM,user
6156064,RANDOM,user
475991350,RANDOM,user
480671468,RANDOM,user
29250365,RANDOM,user
429427726,RANDOM,user
59443551,RANDOM,user
272890530,RANDOM,user
162619705,RANDOM,user
